playerID,awardID,yearID:int,lgID,tie,notes 
"schmimi01","Gold Glove",1978,"NL","0","3B"
"boonebo01","Gold Glove",1978,"NL","0","C"
"maddoga01","Gold Glove",1978,"NL","0","OF"
"parkeda01","Gold Glove",1978,"NL","0","OF"
"valenel01","Gold Glove",1978,"NL","0","OF"
"niekrph01","Gold Glove",1978,"NL","0","P"
"bowala01","Gold Glove",1978,"NL","0","SS"
"stargwi01","Hutch Award",1978,"ML","0","0"
"kessido01","Lou Gehrig Memorial Award",1978,"ML","0","0"
"riceji01","Most Valuable Player",1978,"AL","0","0"
"parkeda01","Most Valuable Player",1978,"NL","0","0"
"garvest01","NLCS MVP",1978,"NL","0","0"
"luzingr01","Roberto Clemente Award",1978,"ML","0","0"
"gossari01","Rolaids Relief Man Award",1978,"AL","0","0"
"fingero01","Rolaids Relief Man Award",1978,"NL","0","0"
"whitalo01","Rookie of the Year",1978,"AL","0","0"
"hornebo01","Rookie of the Year",1978,"NL","0","0"
"carewro01","TSN All-Star",1978,"AL","0","1B"
"whitefr01","TSN All-Star",1978,"AL","0","2B"
"nettlgr01","TSN All-Star",1978,"AL","0","3B"
"sundbji01","TSN All-Star",1978,"AL","0","C"
"staubru01","TSN All-Star",1978,"AL","0","DH"
"guidrro01","TSN All-Star",1978,"AL","0","LHP"
"hislela01","TSN All-Star",1978,"AL","0","OF"
"lynnfr01","TSN All-Star",1978,"AL","0","OF"
"riceji01","TSN All-Star",1978,"AL","0","OF"
"palmeji01","TSN All-Star",1978,"AL","0","RHP"
"yountro01","TSN All-Star",1978,"AL","0","SS"
"garvest01","TSN All-Star",1978,"NL","0","1B"
"lopesda01","TSN All-Star",1978,"NL","0","2B"
"rosepe01","TSN All-Star",1978,"NL","0","3B"
"simmote01","TSN All-Star",1978,"NL","0","C"
"bluevi01","TSN All-Star",1978,"NL","0","LHP"
"clarkja01","TSN All-Star",1978,"NL","0","OF"
"fostege01","TSN All-Star",1978,"NL","0","OF"
"parkeda01","TSN All-Star",1978,"NL","0","OF"
"perryga01","TSN All-Star",1978,"NL","0","RHP"
"bowala01","TSN All-Star",1978,"NL","0","SS"
"gossari01","TSN Fireman of the Year",1978,"AL","0","0"
"fingero01","TSN Fireman of the Year",1978,"NL","0","0"
"guidrro01","TSN Major League Player of the Year",1978,"ML","0","0"
"guidrro01","TSN Pitcher of the Year",1978,"AL","0","0"
"bluevi01","TSN Pitcher of the Year",1978,"NL","0","0"
"riceji01","TSN Player of the Year",1978,"AL","0","0"
"parkeda01","TSN Player of the Year",1978,"NL","0","0"
"dentbu01","World Series MVP",1978,"ML","0","0"
"parkeda01","All-Star Game MVP",1979,"ML","0","0"
"stargwi01","Babe Ruth Award",1979,"NL","0","1B"
"flanami01","Cy Young Award",1979,"AL","0","0"
"suttebr01","Cy Young Award",1979,"NL","0","0"
"coopece01","Gold Glove",1979,"AL","0","1B"
"whitefr01","Gold Glove",1979,"AL","0","2B"
"bellbu01","Gold Glove",1979,"AL","0","3B"
"sundbji01","Gold Glove",1979,"AL","0","C"
"evansdw01","Gold Glove",1979,"AL","0","OF"
"lezcasi01","Gold Glove",1979,"AL","0","OF"
"lynnfr01","Gold Glove",1979,"AL","0","OF"
"palmeji01","Gold Glove",1979,"AL","0","P"
"burleri01","Gold Glove",1979,"AL","0","SS"
"hernake01","Gold Glove",1979,"NL","0","1B"
"trillma01","Gold Glove",1979,"NL","0","2B"
"schmimi01","Gold Glove",1979,"NL","0","3B"
"boonebo01","Gold Glove",1979,"NL","0","C"
"maddoga01","Gold Glove",1979,"NL","0","OF"
"parkeda01","Gold Glove",1979,"NL","0","OF"
"winfida01","Gold Glove",1979,"NL","0","OF"
"niekrph01","Gold Glove",1979,"NL","0","P"
"conceda01","Gold Glove",1979,"NL","0","SS"
"brocklo01","Hutch Award",1979,"ML","0","0"
"niekrph01","Lou Gehrig Memorial Award",1979,"ML","0","0"
"baylodo01","Most Valuable Player",1979,"AL","0","0"
"hernake01","Most Valuable Player",1979,"NL","Y","0"
"stargwi01","Most Valuable Player",1979,"NL","Y","0"
"stargwi01","NLCS MVP",1979,"NL","0","0"
"thornan01","Roberto Clemente Award",1979,"ML","0","0"
"kernji01","Rolaids Relief Man Award",1979,"AL","0","0"
"suttebr01","Rolaids Relief Man Award",1979,"NL","0","0"
"castijo01","Rookie of the Year",1979,"AL","Y","0"
"griffal01","Rookie of the Year",1979,"AL","Y","0"
"sutclri01","Rookie of the Year",1979,"NL","0","0"
"coopece01","TSN All-Star",1979,"AL","0","1B"
"grichbo01","TSN All-Star",1979,"AL","0","2B"
"brettge01","TSN All-Star",1979,"AL","0","3B"
"porteda02","TSN All-Star",1979,"AL","0","C"
"baylodo01","TSN All-Star",1979,"AL","0","DH"
"flanami01","TSN All-Star",1979,"AL","0","LHP"
"lynnfr01","TSN All-Star",1979,"AL","0","OF"
"riceji01","TSN All-Star",1979,"AL","0","OF"
"singlke01","TSN All-Star",1979,"AL","0","OF"
"kernji01","TSN All-Star",1979,"AL","0","RHP"
"smallro02","TSN All-Star",1979,"AL","0","SS"
"hernake01","TSN All-Star",1979,"NL","0","1B"
"lopesda01","TSN All-Star",1979,"NL","0","2B"
"schmimi01","TSN All-Star",1979,"NL","0","3B"
"simmote01","TSN All-Star",1979,"NL","0","C"
"carltst01","TSN All-Star",1979,"NL","0","LHP"
"kingmda01","TSN All-Star",1979,"NL","0","OF"
"morenom01","TSN All-Star",1979,"NL","0","OF"
"winfida01","TSN All-Star",1979,"NL","0","OF"
"niekrjo01","TSN All-Star",1979,"NL","0","RHP"
"templga01","TSN All-Star",1979,"NL","0","SS"
"kernji01","TSN Fireman of the Year",1979,"AL","Y","0"
"marshmi01","TSN Fireman of the Year",1979,"AL","Y","0"
"suttebr01","TSN Fireman of the Year",1979,"NL","0","0"
"stargwi01","TSN Major League Player of the Year",1979,"ML","0","0"
"flanami01","TSN Pitcher of the Year",1979,"AL","0","0"
"niekrjo01","TSN Pitcher of the Year",1979,"NL","0","0"
"baylodo01","TSN Player of the Year",1979,"AL","0","0"
"hernake01","TSN Player of the Year",1979,"NL","0","0"
"stargwi01","World Series MVP",1979,"ML","0","0"
"whitefr01","ALCS MVP",1980,"AL","0","0"
"griffke01","All-Star Game MVP",1980,"ML","0","0"
"mcgratu01","Babe Ruth Award",1980,"NL","0","RP"
"stonest01","Cy Young Award",1980,"AL","0","0"
"carltst01","Cy Young Award",1980,"NL","0","0"
"coopece01","Gold Glove",1980,"AL","0","1B"
"whitefr01","Gold Glove",1980,"AL","0","2B"
"bellbu01","Gold Glove",1980,"AL","0","3B"
"sundbji01","Gold Glove",1980,"AL","0","C"
"lynnfr01","Gold Glove",1980,"AL","0","OF"
"murphdw01","Gold Glove",1980,"AL","0","OF"
"wilsowi02","Gold Glove",1980,"AL","0","OF"
"norrimi01","Gold Glove",1980,"AL","0","P"
"trammal01","Gold Glove",1980,"AL","0","SS"
"hernake01","Gold Glove",1980,"NL","0","1B"
"flynndo01","Gold Glove",1980,"NL","0","2B"
"schmimi01","Gold Glove",1980,"NL","0","3B"
"cartega01","Gold Glove",1980,"NL","0","C"
"dawsoan01","Gold Glove",1980,"NL","0","OF"
"maddoga01","Gold Glove",1980,"NL","0","OF"
"winfida01","Gold Glove",1980,"NL","0","OF"
"niekrph01","Gold Glove",1980,"NL","0","P"
"smithoz01","Gold Glove",1980,"NL","0","SS"
"brettge01","Hutch Award",1980,"ML","0","0"
"perezto01","Lou Gehrig Memorial Award",1980,"ML","0","0"
"brettge01","Most Valuable Player",1980,"AL","0","0"
"schmimi01","Most Valuable Player",1980,"NL","0","0"
"trillma01","NLCS MVP",1980,"NL","0","0"
"niekrph01","Roberto Clemente Award",1980,"ML","0","0"
"quiseda01","Rolaids Relief Man Award",1980,"AL","0","0"
"fingero01","Rolaids Relief Man Award",1980,"NL","0","0"
"charbjo01","Rookie of the Year",1980,"AL","0","0"
"howest01","Rookie of the Year",1980,"NL","0","0"
"coopece01","Silver Slugger",1980,"AL","0","1B"
"randowi01","Silver Slugger",1980,"AL","0","2B"
"brettge01","Silver Slugger",1980,"AL","0","3B"
"parrila02","Silver Slugger",1980,"AL","0","C"
"jacksre01","Silver Slugger",1980,"AL","0","DH"
"oglivbe01","Silver Slugger",1980,"AL","0","OF"
"oliveal01","Silver Slugger",1980,"AL","0","OF"
"wilsowi02","Silver Slugger",1980,"AL","0","OF"
"yountro01","Silver Slugger",1980,"AL","0","SS"
"hernake01","Silver Slugger",1980,"NL","0","1B"
"trillma01","Silver Slugger",1980,"NL","0","2B"
"schmimi01","Silver Slugger",1980,"NL","0","3B"
"simmote01","Silver Slugger",1980,"NL","0","C"
"bakerdu01","Silver Slugger",1980,"NL","0","OF"
"dawsoan01","Silver Slugger",1980,"NL","0","OF"
"hendrge01","Silver Slugger",1980,"NL","0","OF"
"forscbo01","Silver Slugger",1980,"NL","0","P"
"templga01","Silver Slugger",1980,"NL","0","SS"
"coopece01","TSN All-Star",1980,"AL","0","1B"
"randowi01","TSN All-Star",1980,"AL","0","2B"
"brettge01","TSN All-Star",1980,"AL","0","3B"
"ceronri01","TSN All-Star",1980,"AL","0","C"
"johnto01","TSN All-Star",1980,"AL","0","LHP"
"bumbral01","TSN All-Star",1980,"AL","0","OF"
"jacksre01","TSN All-Star",1980,"AL","0","OF"
"oglivbe01","TSN All-Star",1980,"AL","0","OF"
"stonest01","TSN All-Star",1980,"AL","0","RHP"
"yountro01","TSN All-Star",1980,"AL","0","SS"
"hernake01","TSN All-Star",1980,"NL","0","1B"
"trillma01","TSN All-Star",1980,"NL","0","2B"
"schmimi01","TSN All-Star",1980,"NL","0","3B"
"cartega01","TSN All-Star",1980,"NL","0","C"
"carltst01","TSN All-Star",1980,"NL","0","LHP"
"bakerdu01","TSN All-Star",1980,"NL","0","OF"
"cedence01","TSN All-Star",1980,"NL","0","OF"
"hendrge01","TSN All-Star",1980,"NL","0","OF"
"bibbyji01","TSN All-Star",1980,"NL","0","RHP"
"templga01","TSN All-Star",1980,"NL","0","SS"
"quiseda01","TSN Fireman of the Year",1980,"AL","0","0"
"fingero01","TSN Fireman of the Year",1980,"NL","Y","0"
"humeto01","TSN Fireman of the Year",1980,"NL","Y","0"
"brettge01","TSN Major League Player of the Year",1980,"ML","0","0"
"stonest01","TSN Pitcher of the Year",1980,"AL","0","0"
"carltst01","TSN Pitcher of the Year",1980,"NL","0","0"
"brettge01","TSN Player of the Year",1980,"AL","0","0"
"schmimi01","TSN Player of the Year",1980,"NL","0","0"
"schmimi01","World Series MVP",1980,"ML","0","0"
"nettlgr01","ALCS MVP",1981,"AL","0","0"
"cartega01","All-Star Game MVP",1981,"ML","0","0"
"ceyro01","Babe Ruth Award",1981,"NL","0","3B"
"fingero01","Cy Young Award",1981,"AL","0","0"
"valenfe01","Cy Young Award",1981,"NL","0","0"
"squirmi01","Gold Glove",1981,"AL","0","1B"
"whitefr01","Gold Glove",1981,"AL","0","2B"
"bellbu01","Gold Glove",1981,"AL","0","3B"
"sundbji01","Gold Glove",1981,"AL","0","C"
"evansdw01","Gold Glove",1981,"AL","0","OF"
"henderi01","Gold Glove",1981,"AL","0","OF"
"murphdw01","Gold Glove",1981,"AL","0","OF"
"norrimi01","Gold Glove",1981,"AL","0","P"
"trammal01","Gold Glove",1981,"AL","0","SS"
"hernake01","Gold Glove",1981,"NL","0","1B"
"trillma01","Gold Glove",1981,"NL","0","2B"
"schmimi01","Gold Glove",1981,"NL","0","3B"
"cartega01","Gold Glove",1981,"NL","0","C"
"bakerdu01","Gold Glove",1981,"NL","0","OF"
"dawsoan01","Gold Glove",1981,"NL","0","OF"
"maddoga01","Gold Glove",1981,"NL","0","OF"
"carltst01","Gold Glove",1981,"NL","0","P"
"smithoz01","Gold Glove",1981,"NL","0","SS"
"benchjo01","Hutch Award",1981,"ML","0","0"
"johnto01","Lou Gehrig Memorial Award",1981,"ML","0","0"
"fingero01","Most Valuable Player",1981,"AL","0","0"
"schmimi01","Most Valuable Player",1981,"NL","0","0"
"hootobu01","NLCS MVP",1981,"NL","0","0"
"garvest01","Roberto Clemente Award",1981,"ML","0","0"
"fingero01","Rolaids Relief Man Award",1981,"AL","0","0"
"suttebr01","Rolaids Relief Man Award",1981,"NL","0","0"
"righeda01","Rookie of the Year",1981,"AL","0","0"
"valenfe01","Rookie of the Year",1981,"NL","0","0"
"coopece01","Silver Slugger",1981,"AL","0","1B"
"grichbo01","Silver Slugger",1981,"AL","0","2B"
"lansfca01","Silver Slugger",1981,"AL","0","3B"
"fiskca01","Silver Slugger",1981,"AL","0","C"
"oliveal01","Silver Slugger",1981,"AL","0","DH"
"evansdw01","Silver Slugger",1981,"AL","0","OF"
"henderi01","Silver Slugger",1981,"AL","0","OF"
"winfida01","Silver Slugger",1981,"AL","0","OF"
"burleri01","Silver Slugger",1981,"AL","0","SS"
"rosepe01","Silver Slugger",1981,"NL","0","1B"
"trillma01","Silver Slugger",1981,"NL","0","2B"
"schmimi01","Silver Slugger",1981,"NL","0","3B"
"cartega01","Silver Slugger",1981,"NL","0","C"
"bakerdu01","Silver Slugger",1981,"NL","0","OF"
"dawsoan01","Silver Slugger",1981,"NL","0","OF"
"fostege01","Silver Slugger",1981,"NL","0","OF"
"valenfe01","Silver Slugger",1981,"NL","0","P"
"conceda01","Silver Slugger",1981,"NL","0","SS"
"coopece01","TSN All-Star",1981,"AL","0","1B"
"grichbo01","TSN All-Star",1981,"AL","0","2B"
"bellbu01","TSN All-Star",1981,"AL","0","3B"
"sundbji01","TSN All-Star",1981,"AL","0","C"
"ziskri01","TSN All-Star",1981,"AL","0","DH"
"guidrro01","TSN All-Star",1981,"AL","0","LHP"
"armasto01","TSN All-Star",1981,"AL","0","OF"
"henderi01","TSN All-Star",1981,"AL","0","OF"
"murphdw01","TSN All-Star",1981,"AL","0","OF"
"morrija02","TSN All-Star",1981,"AL","0","RHP"
"burleri01","TSN All-Star",1981,"AL","0","SS"
"rosepe01","TSN All-Star",1981,"NL","0","1B"
"trillma01","TSN All-Star",1981,"NL","0","2B"
"schmimi01","TSN All-Star",1981,"NL","0","3B"
"cartega01","TSN All-Star",1981,"NL","0","C"
"valenfe01","TSN All-Star",1981,"NL","0","LHP"
"dawsoan01","TSN All-Star",1981,"NL","0","OF"
"fostege01","TSN All-Star",1981,"NL","0","OF"
"guerrpe01","TSN All-Star",1981,"NL","0","OF"
"seaveto01","TSN All-Star",1981,"NL","0","RHP"
"conceda01","TSN All-Star",1981,"NL","0","SS"
"fingero01","TSN Fireman of the Year",1981,"AL","0","0"
"suttebr01","TSN Fireman of the Year",1981,"NL","0","0"
"valenfe01","TSN Major League Player of the Year",1981,"ML","0","0"
"morrija02","TSN Pitcher of the Year",1981,"AL","0","0"
"valenfe01","TSN Pitcher of the Year",1981,"NL","0","0"
"armasto01","TSN Player of the Year",1981,"AL","0","0"
"dawsoan01","TSN Player of the Year",1981,"NL","0","0"
"ceyro01","World Series MVP",1981,"ML","Y","0"
"guerrpe01","World Series MVP",1981,"ML","Y","0"
"yeagest01","World Series MVP",1981,"ML","Y","0"
"lynnfr01","ALCS MVP",1982,"AL","0","0"
"conceda01","All-Star Game MVP",1982,"ML","0","0"
"suttebr01","Babe Ruth Award",1982,"NL","0","RP"
"vuckope01","Cy Young Award",1982,"AL","0","0"
"carltst01","Cy Young Award",1982,"NL","0","0"
"murraed02","Gold Glove",1982,"AL","0","1B"
"whitefr01","Gold Glove",1982,"AL","0","2B"
"bellbu01","Gold Glove",1982,"AL","0","3B"
"boonebo01","Gold Glove",1982,"AL","0","C"
"evansdw01","Gold Glove",1982,"AL","0","OF"
"murphdw01","Gold Glove",1982,"AL","0","OF"
"winfida01","Gold Glove",1982,"AL","0","OF"
"guidrro01","Gold Glove",1982,"AL","0","P"
"yountro01","Gold Glove",1982,"AL","0","SS"
"hernake01","Gold Glove",1982,"NL","0","1B"
"trillma01","Gold Glove",1982,"NL","0","2B"
"schmimi01","Gold Glove",1982,"NL","0","3B"
"cartega01","Gold Glove",1982,"NL","0","C"
"dawsoan01","Gold Glove",1982,"NL","0","OF"
"maddoga01","Gold Glove",1982,"NL","0","OF"
"murphda05","Gold Glove",1982,"NL","0","OF"
"niekrph01","Gold Glove",1982,"NL","0","P"
"smithoz01","Gold Glove",1982,"NL","0","SS"
"thornan01","Hutch Award",1982,"ML","0","0"
"ceyro01","Lou Gehrig Memorial Award",1982,"ML","0","0"
"yountro01","Most Valuable Player",1982,"AL","0","0"
"murphda05","Most Valuable Player",1982,"NL","0","0"
"porteda02","NLCS MVP",1982,"NL","0","0"
"singlke01","Roberto Clemente Award",1982,"ML","0","0"
"quiseda01","Rolaids Relief Man Award",1982,"AL","0","0"
"suttebr01","Rolaids Relief Man Award",1982,"NL","0","0"
"ripkeca01","Rookie of the Year",1982,"AL","0","0"
"saxst01","Rookie of the Year",1982,"NL","0","0"
"coopece01","Silver Slugger",1982,"AL","0","1B"
"garcida01","Silver Slugger",1982,"AL","0","2B"
"decindo01","Silver Slugger",1982,"AL","0","3B"
"parrila02","Silver Slugger",1982,"AL","0","C"
"mcraeha01","Silver Slugger",1982,"AL","0","DH"
"jacksre01","Silver Slugger",1982,"AL","0","OF"
"wilsowi02","Silver Slugger",1982,"AL","0","OF"
"winfida01","Silver Slugger",1982,"AL","0","OF"
"yountro01","Silver Slugger",1982,"AL","0","SS"
"oliveal01","Silver Slugger",1982,"NL","0","1B"
"morgajo02","Silver Slugger",1982,"NL","0","2B"
"schmimi01","Silver Slugger",1982,"NL","0","3B"
"cartega01","Silver Slugger",1982,"NL","0","C"
"durhale01","Silver Slugger",1982,"NL","0","OF"
"guerrpe01","Silver Slugger",1982,"NL","0","OF"
"murphda05","Silver Slugger",1982,"NL","0","OF"
"robindo01","Silver Slugger",1982,"NL","0","P"
"conceda01","Silver Slugger",1982,"NL","0","SS"
"coopece01","TSN All-Star",1982,"AL","0","1B"
"garcida01","TSN All-Star",1982,"AL","0","2B"
"decindo01","TSN All-Star",1982,"AL","0","3B"
"parrila02","TSN All-Star",1982,"AL","0","C"
"mcraeha01","TSN All-Star",1982,"AL","0","DH"
"zahnge01","TSN All-Star",1982,"AL","0","LHP"
"evansdw01","TSN All-Star",1982,"AL","0","OF"
"thomago01","TSN All-Star",1982,"AL","0","OF"
"winfida01","TSN All-Star",1982,"AL","0","OF"
"stiebda01","TSN All-Star",1982,"AL","0","RHP"
"yountro01","TSN All-Star",1982,"AL","0","SS"
"oliveal01","TSN All-Star",1982,"NL","0","1B"
"trillma01","TSN All-Star",1982,"NL","0","2B"
"schmimi01","TSN All-Star",1982,"NL","0","3B"
"cartega01","TSN All-Star",1982,"NL","0","C"
"carltst01","TSN All-Star",1982,"NL","0","LHP"
"guerrpe01","TSN All-Star",1982,"NL","0","OF"
"murphda05","TSN All-Star",1982,"NL","0","OF"
"smithlo01","TSN All-Star",1982,"NL","0","OF"
"rogerst01","TSN All-Star",1982,"NL","0","RHP"
"smithoz01","TSN All-Star",1982,"NL","0","SS"
"quiseda01","TSN Fireman of the Year",1982,"AL","0","0"
"suttebr01","TSN Fireman of the Year",1982,"NL","0","0"
"yountro01","TSN Major League Player of the Year",1982,"ML","0","0"
"stiebda01","TSN Pitcher of the Year",1982,"AL","0","0"
"carltst01","TSN Pitcher of the Year",1982,"NL","0","0"
"yountro01","TSN Player of the Year",1982,"AL","0","0"
"murphda05","TSN Player of the Year",1982,"NL","0","0"
"porteda02","World Series MVP",1982,"ML","0","0"
"boddimi01","ALCS MVP",1983,"AL","0","0"
"lynnfr01","All-Star Game MVP",1983,"ML","0","0"
"dempsri01","Babe Ruth Award",1983,"AL","0","C"
"hoytla01","Cy Young Award",1983,"AL","0","0"
"dennyjo01","Cy Young Award",1983,"NL","0","0"
"murraed02","Gold Glove",1983,"AL","0","1B"
"whitalo01","Gold Glove",1983,"AL","0","2B"
"bellbu01","Gold Glove",1983,"AL","0","3B"
"parrila02","Gold Glove",1983,"AL","0","C"
"evansdw01","Gold Glove",1983,"AL","0","OF"
"murphdw01","Gold Glove",1983,"AL","0","OF"
"winfida01","Gold Glove",1983,"AL","0","OF"
"guidrro01","Gold Glove",1983,"AL","0","P"
"trammal01","Gold Glove",1983,"AL","0","SS"
"hernake01","Gold Glove",1983,"NL","0","1B"
"sandbry01","Gold Glove",1983,"NL","0","2B"
"schmimi01","Gold Glove",1983,"NL","0","3B"
"penato01","Gold Glove",1983,"NL","0","C"
"dawsoan01","Gold Glove",1983,"NL","0","OF"
"mcgeewi01","Gold Glove",1983,"NL","0","OF"
"murphda05","Gold Glove",1983,"NL","0","OF"
"niekrph01","Gold Glove",1983,"NL","0","P"
"smithoz01","Gold Glove",1983,"NL","0","SS"
"knighra01","Hutch Award",1983,"ML","0","0"
"schmimi01","Lou Gehrig Memorial Award",1983,"ML","0","0"
"ripkeca01","Most Valuable Player",1983,"AL","0","0"
"murphda05","Most Valuable Player",1983,"NL","0","0"
"matthga01","NLCS MVP",1983,"NL","0","0"
"coopece01","Roberto Clemente Award",1983,"ML","0","0"
"quiseda01","Rolaids Relief Man Award",1983,"AL","0","0"
"hollaal01","Rolaids Relief Man Award",1983,"NL","0","0"
"kittlro01","Rookie of the Year",1983,"AL","0","0"
"strawda01","Rookie of the Year",1983,"NL","0","0"
"murraed02","Silver Slugger",1983,"AL","0","1B"
"whitalo01","Silver Slugger",1983,"AL","0","2B"
"boggswa01","Silver Slugger",1983,"AL","0","3B"
"parrila02","Silver Slugger",1983,"AL","0","C"
"baylodo01","Silver Slugger",1983,"AL","0","DH"
"mosebll01","Silver Slugger",1983,"AL","0","OF"
"riceji01","Silver Slugger",1983,"AL","0","OF"
"winfida01","Silver Slugger",1983,"AL","0","OF"
"ripkeca01","Silver Slugger",1983,"AL","0","SS"
"hendrge01","Silver Slugger",1983,"NL","0","1B"
"rayjo01","Silver Slugger",1983,"NL","0","2B"
"schmimi01","Silver Slugger",1983,"NL","0","3B"
"kennete02","Silver Slugger",1983,"NL","0","C"
"cruzjo01","Silver Slugger",1983,"NL","0","OF"
"dawsoan01","Silver Slugger",1983,"NL","0","OF"
"murphda05","Silver Slugger",1983,"NL","0","OF"
"valenfe01","Silver Slugger",1983,"NL","0","P"
"thondi01","Silver Slugger",1983,"NL","0","SS"
"murraed02","TSN All-Star",1983,"AL","0","1B"
"whitalo01","TSN All-Star",1983,"AL","0","2B"
"boggswa01","TSN All-Star",1983,"AL","0","3B"
"fiskca01","TSN All-Star",1983,"AL","0","C"
"luzingr01","TSN All-Star",1983,"AL","0","DH"
"guidrro01","TSN All-Star",1983,"AL","0","LHP"
"mosebll01","TSN All-Star",1983,"AL","0","OF"
"riceji01","TSN All-Star",1983,"AL","0","OF"
"winfida01","TSN All-Star",1983,"AL","0","OF"
"hoytla01","TSN All-Star",1983,"AL","0","RHP"
"ripkeca01","TSN All-Star",1983,"AL","0","SS"
"hendrge01","TSN All-Star",1983,"NL","0","1B"
"hubbagl01","TSN All-Star",1983,"NL","0","2B"
"schmimi01","TSN All-Star",1983,"NL","0","3B"
"penato01","TSN All-Star",1983,"NL","0","C"
"mcwilla01","TSN All-Star",1983,"NL","0","LHP"
"dawsoan01","TSN All-Star",1983,"NL","0","OF"
"murphda05","TSN All-Star",1983,"NL","0","OF"
"raineti01","TSN All-Star",1983,"NL","0","OF"
"dennyjo01","TSN All-Star",1983,"NL","0","RHP"
"thondi01","TSN All-Star",1983,"NL","0","SS"
"quiseda01","TSN Fireman of the Year",1983,"AL","0","0"
"hollaal01","TSN Fireman of the Year",1983,"NL","Y","0"
"smithle02","TSN Fireman of the Year",1983,"NL","Y","0"
"ripkeca01","TSN Major League Player of the Year",1983,"ML","0","0"
"hoytla01","TSN Pitcher of the Year",1983,"AL","0","0"
"dennyjo01","TSN Pitcher of the Year",1983,"NL","0","0"
"ripkeca01","TSN Player of the Year",1983,"AL","0","0"
"murphda05","TSN Player of the Year",1983,"NL","0","0"
"dempsri01","World Series MVP",1983,"ML","0","0"
"gibsoki01","ALCS MVP",1984,"AL","0","0"
"cartega01","All-Star Game MVP",1984,"ML","0","0"
"morrija02","Babe Ruth Award",1984,"AL","0","P"
"hernawi01","Cy Young Award",1984,"AL","0","0"
"sutclri01","Cy Young Award",1984,"NL","0","0"
"murraed02","Gold Glove",1984,"AL","0","1B"
"whitalo01","Gold Glove",1984,"AL","0","2B"
"bellbu01","Gold Glove",1984,"AL","0","3B"
"parrila02","Gold Glove",1984,"AL","0","C"
